participant_id,condition,rt,response,stimulus,task_type,choices,block,colour,congruency,stim_eng,task,accuracy,dev_start_age,pa_start_age,dev_rating,pa_rating,options_roman
P13,3,2433,0,<p style='color:green'>نیلا</p>,main,"[""ہرا"",""نیلا""]",urdu pure,green,incongruent,blue,trial,1,7,9,9,4,"[""haraa"",""nila""]"
P13,3,2367,0,<p style='color:blue'>لال</p>,main,"[""نیلا"",""لال""]",urdu pure,blue,incongruent,red,trial,1,7,9,9,4,"[""nila"",""laal""]"
P13,3,1077,0,<p style='color:green'>نیلا</p>,main,"[""ہرا"",""نیلا""]",urdu pure,green,incongruent,blue,trial,1,7,9,9,4,"[""haraa"",""nila""]"
P13,3,2623,1,<p style='color:red'>لال</p>,main,"[""نیلا"",""لال""]",urdu pure,red,congruent,red,trial,1,7,9,9,4,"[""nila"",""laal""]"
P13,3,1486,0,<p style='color:red'>لال</p>,main,"[""لال"",""ہرا""]",urdu pure,red,congruent,red,trial,1,7,9,9,4,"[""laal"",""haraa""]"
P13,3,1617,1,<p style='color:blue'>نیلا</p>,main,"[""ہرا"",""نیلا""]",urdu pure,blue,congruent,blue,trial,1,7,9,9,4,"[""haraa"",""nila""]"
P13,3,1521,1,<p style='color:green'>نیلا</p>,main,"[""نیلا"",""ہرا""]",urdu pure,green,incongruent,blue,trial,1,7,9,9,4,"[""nila"",""haraa""]"
P13,3,1458,1,<p style='color:green'>ہرا</p>,main,"[""لال"",""ہرا""]",urdu pure,green,congruent,green,trial,1,7,9,9,4,"[""laal"",""haraa""]"
P13,3,1170,0,<p style='color:red'>لال</p>,main,"[""لال"",""ہرا""]",urdu pure,red,congruent,red,trial,1,7,9,9,4,"[""laal"",""haraa""]"
P13,3,1094,0,<p style='color:green'>ہرا</p>,main,"[""ہرا"",""نیلا""]",urdu pure,green,congruent,green,trial,1,7,9,9,4,"[""haraa"",""nila""]"
P13,3,1374,1,<p style='color:red'>لال</p>,main,"[""نیلا"",""لال""]",urdu pure,red,congruent,red,trial,1,7,9,9,4,"[""nila"",""laal""]"
P13,3,1106,0,<p style='color:green'>ہرا</p>,main,"[""ہرا"",""نیلا""]",urdu pure,green,congruent,green,trial,1,7,9,9,4,"[""haraa"",""nila""]"
P13,3,1722,1,<p style='color:blue'>نیلا</p>,main,"[""لال"",""نیلا""]",urdu pure,blue,congruent,blue,trial,1,7,9,9,4,"[""laal"",""nila""]"
P13,3,2223,0,<p style='color:red'>ہرا</p>,main,"[""لال"",""ہرا""]",urdu pure,red,incongruent,green,trial,1,7,9,9,4,"[""laal"",""haraa""]"
P13,3,1637,1,<p style='color:red'>نیلا</p>,main,"[""نیلا"",""لال""]",urdu pure,red,incongruent,blue,trial,1,7,9,9,4,"[""nila"",""laal""]"
P13,3,1333,1,<p style='color:red'>نیلا</p>,main,"[""نیلا"",""لال""]",urdu pure,red,incongruent,blue,trial,1,7,9,9,4,"[""nila"",""laal""]"
P13,3,1464,1,<p style='color:blue'>لال</p>,main,"[""لال"",""نیلا""]",urdu pure,blue,incongruent,red,trial,1,7,9,9,4,"[""laal"",""nila""]"
P13,3,1189,1,<p style='color:green'>لال</p>,main,"[""لال"",""ہرا""]",urdu pure,green,incongruent,red,trial,1,7,9,9,4,"[""laal"",""haraa""]"
P13,3,1605,0,<p style='color:blue'>ہرا</p>,main,"[""نیلا"",""ہرا""]",urdu pure,blue,incongruent,green,trial,1,7,9,9,4,"[""nila"",""haraa""]"
P13,3,2391,1,<p style='color:red'>لال</p>,main,"[""हरा"",""लाल""]",urdu mixed,red,congruent,red,trial,1,7,9,9,4,"[""haraa"",""laal""]"
P13,3,1540,0,<p style='color:green'>ہرا</p>,main,"[""हरा"",""नीला""]",urdu mixed,green,congruent,green,trial,1,7,9,9,4,"[""haraa"",""nila""]"
P13,3,1288,0,<p style='color:blue'>نیلا</p>,main,"[""नीला"",""लाल""]",urdu mixed,blue,congruent,blue,trial,1,7,9,9,4,"[""nila"",""laal""]"
P13,3,2207,1,<p style='color:blue'>ہرا</p>,main,"[""हरा"",""नीला""]",urdu mixed,blue,incongruent,green,trial,1,7,9,9,4,"[""haraa"",""nila""]"
P13,3,1389,0,<p style='color:green'>نیلا</p>,main,"[""हरा"",""नीला""]",urdu mixed,green,incongruent,blue,trial,1,7,9,9,4,"[""haraa"",""nila""]"
P13,3,1505,1,<p style='color:blue'>نیلا</p>,main,"[""हरा"",""नीला""]",urdu mixed,blue,congruent,blue,trial,1,7,9,9,4,"[""haraa"",""nila""]"
P13,3,1091,1,<p style='color:blue'>نیلا</p>,main,"[""हरा"",""नीला""]",urdu mixed,blue,congruent,blue,trial,1,7,9,9,4,"[""haraa"",""nila""]"
P13,3,1739,1,<p style='color:red'>ہرا</p>,main,"[""हरा"",""लाल""]",urdu mixed,red,incongruent,green,trial,1,7,9,9,4,"[""haraa"",""laal""]"
P13,3,2403,0,<p style='color:red'>نیلا</p>,main,"[""लाल"",""नीला""]",urdu mixed,red,incongruent,blue,trial,1,7,9,9,4,"[""laal"",""nila""]"
P13,3,2031,0,<p style='color:green'>لال</p>,main,"[""हरा"",""लाल""]",urdu mixed,green,incongruent,red,trial,1,7,9,9,4,"[""haraa"",""laal""]"
P13,3,1982,0,<p style='color:blue'>نیلا</p>,main,"[""नीला"",""हरा""]",urdu mixed,blue,congruent,blue,trial,1,7,9,9,4,"[""nila"",""haraa""]"
P13,3,1189,1,<p style='color:blue'>ہرا</p>,main,"[""हरा"",""नीला""]",urdu mixed,blue,incongruent,green,trial,1,7,9,9,4,"[""haraa"",""nila""]"
P13,3,992,0,<p style='color:green'>ہرا</p>,main,"[""हरा"",""लाल""]",urdu mixed,green,congruent,green,trial,1,7,9,9,4,"[""haraa"",""laal""]"
P13,3,1290,0,<p style='color:red'>لال</p>,main,"[""लाल"",""नीला""]",urdu mixed,red,congruent,red,trial,1,7,9,9,4,"[""laal"",""nila""]"
P13,3,1338,0,<p style='color:blue'>ہرا</p>,main,"[""नीला"",""हरा""]",urdu mixed,blue,incongruent,green,trial,1,7,9,9,4,"[""nila"",""haraa""]"
P13,3,2100,0,<p style='color:green'>لال</p>,main,"[""हरा"",""लाल""]",urdu mixed,green,incongruent,red,trial,1,7,9,9,4,"[""haraa"",""laal""]"
P13,3,2045,1,<p style='color:red'>لال</p>,main,"[""हरा"",""लाल""]",urdu mixed,red,congruent,red,trial,1,7,9,9,4,"[""haraa"",""laal""]"
P13,3,2391,1,<p style='color:blue'>لال</p>,main,"[""लाल"",""नीला""]",urdu mixed,blue,incongruent,red,trial,1,7,9,9,4,"[""laal"",""nila""]"
P13,3,1290,1,<p style='color:blue'>ہرا</p>,main,"[""हरा"",""नीला""]",urdu mixed,blue,incongruent,green,trial,1,7,9,9,4,"[""haraa"",""nila""]"
P13,3,1755,0,<p style='color:red'>لال</p>,main,"[""लाल"",""नीला""]",urdu mixed,red,congruent,red,trial,1,7,9,9,4,"[""laal"",""nila""]"
P13,3,2690,0,<p style='color:green'>ہرا</p>,main,"[""हरा"",""नीला""]",urdu mixed,green,congruent,green,trial,1,7,9,9,4,"[""haraa"",""nila""]"
P13,3,1622,1,<p style='color:green'>ہرا</p>,main,"[""लाल"",""हरा""]",urdu mixed,green,congruent,green,trial,1,7,9,9,4,"[""laal"",""haraa""]"
P13,3,1957,1,<p style='color:blue'>نیلا</p>,main,"[""लाल"",""नीला""]",urdu mixed,blue,congruent,blue,trial,1,7,9,9,4,"[""laal"",""nila""]"
P13,3,2056,0,<p style='color:green'>لال</p>,main,"[""हरा"",""लाल""]",urdu mixed,green,incongruent,red,trial,1,7,9,9,4,"[""haraa"",""laal""]"
P13,3,1188,1,<p style='color:red'>لال</p>,main,"[""हरा"",""लाल""]",urdu mixed,red,congruent,red,trial,1,7,9,9,4,"[""haraa"",""laal""]"
P13,3,1382,0,<p style='color:blue'>لال</p>,main,"[""नीला"",""लाल""]",urdu mixed,blue,incongruent,red,trial,1,7,9,9,4,"[""nila"",""laal""]"
P13,3,1582,1,<p style='color:green'>ہرا</p>,main,"[""नीला"",""हरा""]",urdu mixed,green,congruent,green,trial,1,7,9,9,4,"[""nila"",""haraa""]"
P13,3,2071,1,<p style='color:green'>لال</p>,main,"[""लाल"",""हरा""]",urdu mixed,green,incongruent,red,trial,1,7,9,9,4,"[""laal"",""haraa""]"
P13,3,1806,1,<p style='color:green'>ہرا</p>,main,"[""नीला"",""हरा""]",urdu mixed,green,congruent,green,trial,1,7,9,9,4,"[""nila"",""haraa""]"
P13,3,2006,1,<p style='color:blue'>نیلا</p>,main,"[""लाल"",""नीला""]",urdu mixed,blue,congruent,blue,trial,1,7,9,9,4,"[""laal"",""nila""]"
P13,3,1506,0,<p style='color:red'>ہرا</p>,main,"[""लाल"",""हरा""]",urdu mixed,red,incongruent,green,trial,1,7,9,9,4,"[""laal"",""haraa""]"
P13,3,1287,1,<p style='color:blue'>لال</p>,main,"[""लाल"",""नीला""]",urdu mixed,blue,incongruent,red,trial,1,7,9,9,4,"[""laal"",""nila""]"
P13,3,1556,1,<p style='color:red'>نیلا</p>,main,"[""नीला"",""लाल""]",urdu mixed,red,incongruent,blue,trial,1,7,9,9,4,"[""nila"",""laal""]"
P13,3,1122,0,<p style='color:green'>ہرا</p>,main,"[""हरा"",""लाल""]",urdu mixed,green,congruent,green,trial,1,7,9,9,4,"[""haraa"",""laal""]"
P13,3,1572,0,<p style='color:blue'>لال</p>,main,"[""नीला"",""लाल""]",urdu mixed,blue,incongruent,red,trial,1,7,9,9,4,"[""nila"",""laal""]"
P13,3,1673,1,<p style='color:green'>ہرا</p>,main,"[""लाल"",""हरा""]",urdu mixed,green,congruent,green,trial,1,7,9,9,4,"[""laal"",""haraa""]"
P13,3,2021,1,<p style='color:red'>لال</p>,main,"[""नीला"",""लाल""]",urdu mixed,red,congruent,red,trial,1,7,9,9,4,"[""nila"",""laal""]"
P13,3,1123,0,<p style='color:red'>نیلا</p>,main,"[""लाल"",""नीला""]",urdu mixed,red,incongruent,blue,trial,1,7,9,9,4,"[""laal"",""nila""]"
P13,3,1174,1,<p style='color:red'>لال</p>,main,"[""नीला"",""लाल""]",urdu mixed,red,congruent,red,trial,1,7,9,9,4,"[""nila"",""laal""]"
P13,3,2771,0,<p style='color:green'>نیلا</p>,main,"[""हरा"",""नीला""]",urdu mixed,green,incongruent,blue,trial,1,7,9,9,4,"[""haraa"",""nila""]"
P13,3,2439,0,<p style='color:green'>ہرا</p>,main,"[""हरा"",""लाल""]",urdu mixed,green,congruent,green,trial,1,7,9,9,4,"[""haraa"",""laal""]"
P13,3,1322,0,<p style='color:blue'>نیلا</p>,main,"[""नीला"",""हरा""]",urdu mixed,blue,congruent,blue,trial,1,7,9,9,4,"[""nila"",""haraa""]"
P13,3,1590,1,<p style='color:green'>نیلا</p>,main,"[""नीला"",""हरा""]",urdu mixed,green,incongruent,blue,trial,1,7,9,9,4,"[""nila"",""haraa""]"
P13,3,1074,1,<p style='color:red'>نیلا</p>,main,"[""नीला"",""लाल""]",urdu mixed,red,incongruent,blue,trial,1,7,9,9,4,"[""nila"",""laal""]"
P13,3,1505,0,<p style='color:blue'>نیلا</p>,main,"[""नीला"",""लाल""]",urdu mixed,blue,congruent,blue,trial,1,7,9,9,4,"[""nila"",""laal""]"
P13,3,1724,1,<p style='color:red'>ہرا</p>,main,"[""हरा"",""लाल""]",urdu mixed,red,incongruent,green,trial,1,7,9,9,4,"[""haraa"",""laal""]"
P13,3,1853,1,<p style='color:green'>نیلا</p>,main,"[""नीला"",""हरा""]",urdu mixed,green,incongruent,blue,trial,1,7,9,9,4,"[""nila"",""haraa""]"
P13,3,1321,1,<p style='color:blue'>لال</p>,main,"[""लाल"",""नीला""]",urdu mixed,blue,incongruent,red,trial,1,7,9,9,4,"[""laal"",""nila""]"
P13,3,1557,1,<p style='color:red'>ہرا</p>,main,"[""हरा"",""लाल""]",urdu mixed,red,incongruent,green,trial,1,7,9,9,4,"[""haraa"",""laal""]"
P13,3,1171,0,<p style='color:blue'>نیلا</p>,main,"[""नीला"",""हरा""]",urdu mixed,blue,congruent,blue,trial,1,7,9,9,4,"[""nila"",""haraa""]"
P13,3,1223,1,<p style='color:red'>نیلا</p>,main,"[""नीला"",""लाल""]",urdu mixed,red,incongruent,blue,trial,1,7,9,9,4,"[""nila"",""laal""]"
P13,3,1354,0,<p style='color:red'>لال</p>,main,"[""लाल"",""हरा""]",urdu mixed,red,congruent,red,trial,1,7,9,9,4,"[""laal"",""haraa""]"
P13,3,1726,0,<p style='color:red'>ہرا</p>,main,"[""लाल"",""हरा""]",urdu mixed,red,incongruent,green,trial,1,7,9,9,4,"[""laal"",""haraa""]"
P13,3,2837,0,<p style='color:green'>ہرا</p>,main,"[""हरा"",""नीला""]",urdu mixed,green,congruent,green,trial,1,7,9,9,4,"[""haraa"",""nila""]"
P13,3,1623,1,<p style='color:green'>نیلا</p>,main,"[""नीला"",""हरा""]",urdu mixed,green,incongruent,blue,trial,1,7,9,9,4,"[""nila"",""haraa""]"
P13,3,1074,0,<p style='color:red'>لال</p>,main,"[""लाल"",""नीला""]",urdu mixed,red,congruent,red,trial,1,7,9,9,4,"[""laal"",""nila""]"
P13,3,1574,0,<p style='color:blue'>ہرا</p>,main,"[""नीला"",""हरा""]",urdu mixed,blue,incongruent,green,trial,1,7,9,9,4,"[""nila"",""haraa""]"
P13,3,1021,0,<p style='color:blue'>نیلا</p>,main,"[""नीला"",""लाल""]",urdu mixed,blue,congruent,blue,trial,1,7,9,9,4,"[""nila"",""laal""]"
P13,3,1795,1,<p style='color:red'>लाल</p>,main,"[""نیلا"",""لال""]",hindi mixed,red,congruent,red,trial,1,7,9,9,4,"[""nila"",""laal""]"
P13,3,1974,1,<p style='color:green'>नीला</p>,main,"[""نیلا"",""ہرا""]",hindi mixed,green,incongruent,blue,trial,1,7,9,9,4,"[""nila"",""haraa""]"
P13,3,1972,1,<p style='color:red'>हरा</p>,main,"[""ہرا"",""لال""]",hindi mixed,red,incongruent,green,trial,1,7,9,9,4,"[""haraa"",""laal""]"
P13,3,1874,0,<p style='color:green'>हरा</p>,main,"[""ہرا"",""لال""]",hindi mixed,green,congruent,green,trial,1,7,9,9,4,"[""haraa"",""laal""]"
P13,3,1655,1,<p style='color:green'>नीला</p>,main,"[""نیلا"",""ہرا""]",hindi mixed,green,incongruent,blue,trial,1,7,9,9,4,"[""nila"",""haraa""]"
P13,3,1572,0,<p style='color:red'>लाल</p>,main,"[""لال"",""نیلا""]",hindi mixed,red,congruent,red,trial,1,7,9,9,4,"[""laal"",""nila""]"
P13,3,1673,0,<p style='color:red'>नीला</p>,main,"[""لال"",""نیلا""]",hindi mixed,red,incongruent,blue,trial,1,7,9,9,4,"[""laal"",""nila""]"
P13,3,1963,0,<p style='color:blue'>लाल</p>,main,"[""نیلا"",""لال""]",hindi mixed,blue,incongruent,red,trial,1,7,9,9,4,"[""nila"",""laal""]"
P13,3,1498,0,<p style='color:green'>लाल</p>,main,"[""ہرا"",""لال""]",hindi mixed,green,incongruent,red,trial,1,7,9,9,4,"[""haraa"",""laal""]"
P13,3,1135,1,<p style='color:red'>लाल</p>,main,"[""نیلا"",""لال""]",hindi mixed,red,congruent,red,trial,1,7,9,9,4,"[""nila"",""laal""]"
P13,3,1108,0,<p style='color:red'>लाल</p>,main,"[""لال"",""ہرا""]",hindi mixed,red,congruent,red,trial,1,7,9,9,4,"[""laal"",""haraa""]"
P13,3,1738,0,<p style='color:green'>नीला</p>,main,"[""ہرا"",""نیلا""]",hindi mixed,green,incongruent,blue,trial,1,7,9,9,4,"[""haraa"",""nila""]"
P13,3,1539,1,<p style='color:blue'>लाल</p>,main,"[""لال"",""نیلا""]",hindi mixed,blue,incongruent,red,trial,1,7,9,9,4,"[""laal"",""nila""]"
P13,3,1805,1,<p style='color:green'>हरा</p>,main,"[""لال"",""ہرا""]",hindi mixed,green,congruent,green,trial,1,7,9,9,4,"[""laal"",""haraa""]"
P13,3,1475,0,<p style='color:red'>हरा</p>,main,"[""لال"",""ہرا""]",hindi mixed,red,incongruent,green,trial,1,7,9,9,4,"[""laal"",""haraa""]"
P13,3,1889,1,<p style='color:green'>हरा</p>,main,"[""نیلا"",""ہرا""]",hindi mixed,green,congruent,green,trial,1,7,9,9,4,"[""nila"",""haraa""]"
P13,3,1588,0,<p style='color:blue'>हरा</p>,main,"[""نیلا"",""ہرا""]",hindi mixed,blue,incongruent,green,trial,1,7,9,9,4,"[""nila"",""haraa""]"
P13,3,1654,0,<p style='color:blue'>नीला</p>,main,"[""نیلا"",""ہرا""]",hindi mixed,blue,congruent,blue,trial,1,7,9,9,4,"[""nila"",""haraa""]"
P13,3,1004,0,<p style='color:red'>लाल</p>,main,"[""لال"",""ہرا""]",hindi mixed,red,congruent,red,trial,1,7,9,9,4,"[""laal"",""haraa""]"
P13,3,2304,1,<p style='color:red'>हरा</p>,main,"[""ہرا"",""لال""]",hindi mixed,red,incongruent,green,trial,1,7,9,9,4,"[""haraa"",""laal""]"
P13,3,2904,1,<p style='color:blue'>नीला</p>,main,"[""لال"",""نیلا""]",hindi mixed,blue,congruent,blue,trial,1,7,9,9,4,"[""laal"",""nila""]"
P13,3,1472,0,<p style='color:green'>हरा</p>,main,"[""ہرا"",""نیلا""]",hindi mixed,green,congruent,green,trial,1,7,9,9,4,"[""haraa"",""nila""]"
P13,3,2845,0,<p style='color:blue'>नीला</p>,main,"[""نیلا"",""لال""]",hindi mixed,blue,congruent,blue,trial,1,7,9,9,4,"[""nila"",""laal""]"
P13,3,1951,1,<p style='color:blue'>हरा</p>,main,"[""ہرا"",""نیلا""]",hindi mixed,blue,incongruent,green,trial,1,7,9,9,4,"[""haraa"",""nila""]"
P13,3,1640,1,<p style='color:red'>नीला</p>,main,"[""نیلا"",""لال""]",hindi mixed,red,incongruent,blue,trial,1,7,9,9,4,"[""nila"",""laal""]"
P13,3,2107,1,<p style='color:green'>हरा</p>,main,"[""لال"",""ہرا""]",hindi mixed,green,congruent,green,trial,1,7,9,9,4,"[""laal"",""haraa""]"
P13,3,1490,1,<p style='color:red'>नीला</p>,main,"[""نیلا"",""لال""]",hindi mixed,red,incongruent,blue,trial,1,7,9,9,4,"[""nila"",""laal""]"
P13,3,1264,1,<p style='color:red'>लाल</p>,main,"[""ہرا"",""لال""]",hindi mixed,red,congruent,red,trial,1,7,9,9,4,"[""haraa"",""laal""]"
P13,3,1796,1,<p style='color:red'>हरा</p>,main,"[""ہرا"",""لال""]",hindi mixed,red,incongruent,green,trial,1,7,9,9,4,"[""haraa"",""laal""]"
P13,3,1573,0,<p style='color:blue'>नीला</p>,main,"[""نیلا"",""ہرا""]",hindi mixed,blue,congruent,blue,trial,1,7,9,9,4,"[""nila"",""haraa""]"
P13,3,1489,0,<p style='color:red'>लाल</p>,main,"[""لال"",""نیلا""]",hindi mixed,red,congruent,red,trial,1,7,9,9,4,"[""laal"",""nila""]"
P13,3,1103,0,<p style='color:green'>हरा</p>,main,"[""ہرا"",""نیلا""]",hindi mixed,green,congruent,green,trial,1,7,9,9,4,"[""haraa"",""nila""]"
P13,3,960,0,<p style='color:green'>हरा</p>,main,"[""ہرا"",""لال""]",hindi mixed,green,congruent,green,trial,1,7,9,9,4,"[""haraa"",""laal""]"
P13,3,1622,0,<p style='color:blue'>नीला</p>,main,"[""نیلا"",""لال""]",hindi mixed,blue,congruent,blue,trial,1,7,9,9,4,"[""nila"",""laal""]"
P13,3,1438,1,<p style='color:red'>नीला</p>,main,"[""نیلا"",""لال""]",hindi mixed,red,incongruent,blue,trial,1,7,9,9,4,"[""nila"",""laal""]"
P13,3,1422,0,<p style='color:green'>हरा</p>,main,"[""ہرا"",""نیلا""]",hindi mixed,green,congruent,green,trial,1,7,9,9,4,"[""haraa"",""nila""]"
P13,3,1306,1,<p style='color:blue'>नीला</p>,main,"[""ہرا"",""نیلا""]",hindi mixed,blue,congruent,blue,trial,1,7,9,9,4,"[""haraa"",""nila""]"
P13,3,1539,0,<p style='color:blue'>लाल</p>,main,"[""نیلا"",""لال""]",hindi mixed,blue,incongruent,red,trial,1,7,9,9,4,"[""nila"",""laal""]"
P13,3,989,0,<p style='color:blue'>नीला</p>,main,"[""نیلا"",""ہرا""]",hindi mixed,blue,congruent,blue,trial,1,7,9,9,4,"[""nila"",""haraa""]"
P13,3,1487,1,<p style='color:blue'>हरा</p>,main,"[""ہرا"",""نیلا""]",hindi mixed,blue,incongruent,green,trial,1,7,9,9,4,"[""haraa"",""nila""]"
P13,3,1521,0,<p style='color:blue'>हरा</p>,main,"[""نیلا"",""ہرا""]",hindi mixed,blue,incongruent,green,trial,1,7,9,9,4,"[""nila"",""haraa""]"
P13,3,1689,1,<p style='color:blue'>नीला</p>,main,"[""لال"",""نیلا""]",hindi mixed,blue,congruent,blue,trial,1,7,9,9,4,"[""laal"",""nila""]"
P13,3,1606,1,<p style='color:red'>लाल</p>,main,"[""ہرا"",""لال""]",hindi mixed,red,congruent,red,trial,1,7,9,9,4,"[""haraa"",""laal""]"
P13,3,1537,1,<p style='color:green'>नीला</p>,main,"[""نیلا"",""ہرا""]",hindi mixed,green,incongruent,blue,trial,1,7,9,9,4,"[""nila"",""haraa""]"
P13,3,1171,0,<p style='color:green'>हरा</p>,main,"[""ہرا"",""لال""]",hindi mixed,green,congruent,green,trial,1,7,9,9,4,"[""haraa"",""laal""]"
P13,3,1338,1,<p style='color:blue'>हरा</p>,main,"[""ہرا"",""نیلا""]",hindi mixed,blue,incongruent,green,trial,1,7,9,9,4,"[""haraa"",""nila""]"
P13,3,1568,0,<p style='color:green'>नीला</p>,main,"[""ہرا"",""نیلا""]",hindi mixed,green,incongruent,blue,trial,1,7,9,9,4,"[""haraa"",""nila""]"
P13,3,1855,0,<p style='color:green'>लाल</p>,main,"[""ہرا"",""لال""]",hindi mixed,green,incongruent,red,trial,1,7,9,9,4,"[""haraa"",""laal""]"
P13,3,1622,0,<p style='color:red'>हरा</p>,main,"[""لال"",""ہرا""]",hindi mixed,red,incongruent,green,trial,1,7,9,9,4,"[""laal"",""haraa""]"
P13,3,1705,1,<p style='color:blue'>लाल</p>,main,"[""لال"",""نیلا""]",hindi mixed,blue,incongruent,red,trial,1,7,9,9,4,"[""laal"",""nila""]"
P13,3,1456,0,<p style='color:red'>नीला</p>,main,"[""لال"",""نیلا""]",hindi mixed,red,incongruent,blue,trial,1,7,9,9,4,"[""laal"",""nila""]"
P13,3,2505,0,<p style='color:green'>लाल</p>,main,"[""ہرا"",""لال""]",hindi mixed,green,incongruent,red,trial,1,7,9,9,4,"[""haraa"",""laal""]"
P13,3,1706,1,<p style='color:blue'>लाल</p>,main,"[""لال"",""نیلا""]",hindi mixed,blue,incongruent,red,trial,1,7,9,9,4,"[""laal"",""nila""]"
P13,3,1713,1,<p style='color:green'>हरा</p>,main,"[""نیلا"",""ہرا""]",hindi mixed,green,congruent,green,trial,1,7,9,9,4,"[""nila"",""haraa""]"
P13,3,2397,0,<p style='color:blue'>नीला</p>,main,"[""نیلا"",""لال""]",hindi mixed,blue,congruent,blue,trial,1,7,9,9,4,"[""nila"",""laal""]"
P13,3,1672,1,<p style='color:blue'>नीला</p>,main,"[""ہرا"",""نیلا""]",hindi mixed,blue,congruent,blue,trial,1,7,9,9,4,"[""haraa"",""nila""]"
P13,3,1789,1,<p style='color:green'>लाल</p>,main,"[""لال"",""ہرا""]",hindi mixed,green,incongruent,red,trial,1,7,9,9,4,"[""laal"",""haraa""]"
P13,3,1305,0,<p style='color:red'>लाल</p>,main,"[""لال"",""نیلا""]",hindi mixed,red,congruent,red,trial,1,7,9,9,4,"[""laal"",""nila""]"
P14,3,1377,0,<p style='color:red'>नीला</p>,main,"[""लाल"",""नीला""]",hindi pure,red,incongruent,blue,trial,1,7,7,6,7,"[""laal"",""nila""]"
P14,3,2817,0,<p style='color:red'>लाल</p>,main,"[""लाल"",""हरा""]",hindi pure,red,congruent,red,trial,1,7,7,6,7,"[""laal"",""haraa""]"
P14,3,1342,0,<p style='color:green'>हरा</p>,main,"[""हरा"",""लाल""]",hindi pure,green,congruent,green,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,1259,0,<p style='color:red'>लाल</p>,main,"[""लाल"",""नीला""]",hindi pure,red,congruent,red,trial,1,7,7,6,7,"[""laal"",""nila""]"
P14,3,1776,0,<p style='color:green'>नीला</p>,main,"[""हरा"",""नीला""]",hindi pure,green,incongruent,blue,trial,1,7,7,6,7,"[""haraa"",""nila""]"
P14,3,2886,1,<p style='color:red'>लाल</p>,main,"[""नीला"",""लाल""]",hindi pure,red,congruent,red,trial,1,7,7,6,7,"[""nila"",""laal""]"
P14,3,2269,0,<p style='color:red'>नीला</p>,main,"[""लाल"",""नीला""]",hindi pure,red,incongruent,blue,trial,1,7,7,6,7,"[""laal"",""nila""]"
P14,3,1459,0,<p style='color:green'>लाल</p>,main,"[""हरा"",""लाल""]",hindi pure,green,incongruent,red,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,1748,1,<p style='color:blue'>लाल</p>,main,"[""लाल"",""नीला""]",hindi pure,blue,incongruent,red,trial,1,7,7,6,7,"[""laal"",""nila""]"
P14,3,1937,1,<p style='color:blue'>हरा</p>,main,"[""हरा"",""नीला""]",hindi pure,blue,incongruent,green,trial,1,7,7,6,7,"[""haraa"",""nila""]"
P14,3,1508,1,<p style='color:red'>हरा</p>,main,"[""हरा"",""लाल""]",hindi pure,red,incongruent,green,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,2995,0,<p style='color:blue'>हरा</p>,main,"[""नीला"",""हरा""]",hindi pure,blue,incongruent,green,trial,1,7,7,6,7,"[""nila"",""haraa""]"
P14,3,1086,0,<p style='color:green'>लाल</p>,main,"[""हरा"",""लाल""]",hindi pure,green,incongruent,red,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,1386,1,<p style='color:red'>नीला</p>,main,"[""नीला"",""लाल""]",hindi pure,red,incongruent,blue,trial,1,7,7,6,7,"[""nila"",""laal""]"
P14,3,1496,0,<p style='color:blue'>नीला</p>,main,"[""नीला"",""लाल""]",hindi pure,blue,congruent,blue,trial,1,7,7,6,7,"[""nila"",""laal""]"
P14,3,1203,1,<p style='color:blue'>हरा</p>,main,"[""हरा"",""नीला""]",hindi pure,blue,incongruent,green,trial,1,7,7,6,7,"[""haraa"",""nila""]"
P14,3,1870,1,<p style='color:red'>लाल</p>,main,"[""हरा"",""लाल""]",hindi pure,red,congruent,red,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,1527,1,<p style='color:green'>हरा</p>,main,"[""नीला"",""हरा""]",hindi pure,green,congruent,green,trial,1,7,7,6,7,"[""nila"",""haraa""]"
P14,3,1232,1,<p style='color:red'>हरा</p>,main,"[""हरा"",""लाल""]",hindi pure,red,incongruent,green,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,2373,0,<p style='color:blue'>नीला</p>,main,"[""नीला"",""हरा""]",hindi pure,blue,congruent,blue,trial,1,7,7,6,7,"[""nila"",""haraa""]"
P14,3,2989,1,<p style='color:blue'>लाल</p>,main,"[""लाल"",""नीला""]",hindi pure,blue,incongruent,red,trial,1,7,7,6,7,"[""laal"",""nila""]"
P14,3,2221,1,<p style='color:red'>हरा</p>,main,"[""हरा"",""लाल""]",hindi pure,red,incongruent,green,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,1430,0,<p style='color:blue'>हरा</p>,main,"[""नीला"",""हरा""]",hindi pure,blue,incongruent,green,trial,1,7,7,6,7,"[""nila"",""haraa""]"
P14,3,1231,0,<p style='color:red'>लाल</p>,main,"[""लाल"",""हरा""]",hindi pure,red,congruent,red,trial,1,7,7,6,7,"[""laal"",""haraa""]"
